Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
UGT1A8	ENST00000305208.5	UDP glucuronosyltransferase 1 family, polypeptide A8 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
OSTM1	ENST00000193322.3	osteopetrosis associated transmembrane protein 1 	63	1	0	1	0	0	hsa-miR-451b				-0.20	-0.22	N/A
PSTPIP2	ENST00000409746.5	proline-serine-threonine phosphatase interacting protein 2 	215	2	0	0	2	0	hsa-miR-451b				-0.20	-0.20	N/A
SLC39A2	ENST00000554422.1	solute carrier family 39 (zinc transporter), member 2 	5	1	0	1	0	1	hsa-miR-451b				-0.20	-0.20	N/A
MYO3A	ENST00000265944.5	myosin IIIA 	20	1	0	0	1	1	hsa-miR-451b				-0.20	-0.20	N/A
MUC13	ENST00000311075.3	mucin 13, cell surface associated 	43	1	0	0	1	1	hsa-miR-451b				-0.20	-0.20	N/A
CRABP2	ENST00000368222.3	cellular retinoic acid binding protein 2 	9	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
BEND2	ENST00000380033.4	BEN domain containing 2 	5	1	1	0	0	0	hsa-miR-451b				-0.20	-0.20	N/A
GADL1	ENST00000282538.5	glutamate decarboxylase-like 1 	5	2	0	1	1	0	hsa-miR-451b				-0.20	-0.20	N/A
UGT1A1	ENST00000373450.4	UDP glucuronosyltransferase 1 family, polypeptide A1 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
UGT3A2	ENST00000282507.3	UDP glycosyltransferase 3 family, polypeptide A2 	5	1	0	0	1	0	hsa-miR-451b				-0.20	-0.20	N/A
AIF1L	ENST00000372300.1	allograft inflammatory factor 1-like 	487	1	0	1	0	2	hsa-miR-451b				-0.20	-0.21	N/A
XPO4	ENST00000400602.2	exportin 4 	718	3	0	3	0	3	hsa-miR-451b				-0.20	-0.20	N/A
HIST1H2BK	ENST00000396891.4	histone cluster 1, H2bk 	57	1	1	0	0	0	hsa-miR-451b				-0.20	-0.47	N/A
SPAST	ENST00000315285.3	spastin 	239	2	0	1	1	1	hsa-miR-451b				-0.20	-0.23	N/A
EFCAB1	ENST00000433756.1	EF-hand calcium binding domain 1 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
TCF24	ENST00000563496.1	transcription factor 24 	11	1	1	0	0	0	hsa-miR-451b				-0.20	-0.36	N/A
TFCP2L1	ENST00000263707.5	transcription factor CP2-like 1 	36	3	0	1	2	1	hsa-miR-451b				-0.20	-0.20	N/A
LPL	ENST00000311322.8	lipoprotein lipase 	7658	1	1	0	0	0	hsa-miR-451b				-0.20	-0.20	N/A
UBE2N	ENST00000550657.1	ubiquitin-conjugating enzyme E2N 	321	2	0	1	1	1	hsa-miR-451b				-0.20	-0.47	N/A
UQCC1	ENST00000349714.5	ubiquinol-cytochrome c reductase complex assembly factor 1 	500	1	0	0	1	1	hsa-miR-451b				-0.20	-0.23	N/A
SLU7	ENST00000297151.4	SLU7 splicing factor homolog (S. cerevisiae) 	320	3	1	2	0	0	hsa-miR-451b				-0.20	-0.28	N/A
ATP5F1	ENST00000369722.3	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1 	347	1	0	1	0	2	hsa-miR-451b				-0.20	-0.22	N/A
NAA50	ENST00000240922.3	N(alpha)-acetyltransferase 50, NatE catalytic subunit 	260	4	0	3	1	5	hsa-miR-451b				-0.20	-0.44	N/A
FCN2	ENST00000350339.2	ficolin (collagen/fibrinogen domain containing lectin) 2 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
HTN3	ENST00000530128.1	histatin 3 	5	1	0	0	1	0	hsa-miR-451b				-0.20	-0.20	N/A
KIAA1024	ENST00000305428.3	KIAA1024 	5	3	0	3	0	2	hsa-miR-451b				-0.20	-0.20	N/A
RFTN2	ENST00000295049.4	raftlin family member 2 	21	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
SIGLEC9	ENST00000440804.3	sialic acid binding Ig-like lectin 9 	5	1	0	0	1	0	hsa-miR-451b				-0.20	-0.20	N/A
VIPAS39	ENST00000343765.2	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog 	390	1	0	1	0	1	hsa-miR-451b				-0.20	-0.20	N/A
P2RX7	ENST00000328963.5	purinergic receptor P2X, ligand-gated ion channel, 7 	5	1	1	0	0	1	hsa-miR-451b				-0.20	-0.20	N/A
AL359878.1	ENST00000381466.1	Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-451b				-0.20	-0.20	N/A
MYH13	ENST00000418404.3	myosin, heavy chain 13, skeletal muscle 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
STS	ENST00000217961.4	steroid sulfatase (microsomal), isozyme S 	64	1	0	1	0	1	hsa-miR-451b				-0.20	-0.20	N/A
LOXHD1	ENST00000398705.2	lipoxygenase homology domains 1 	5	1	0	0	1	1	hsa-miR-451b				-0.20	-0.20	N/A
KIR2DL4	ENST00000359085.4	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4 	5	1	0	1	0	0	hsa-miR-451b				-0.20	-0.20	N/A
TTK	ENST00000509894.1	TTK protein kinase 	539	4	0	0	4	0	hsa-miR-451b				-0.20	-0.45	N/A
ANAPC7	ENST00000455511.3	anaphase promoting complex subunit 7 	819	1	0	1	0	0	hsa-miR-451b				-0.19	-0.20	N/A
ZNF765	ENST00000594030.1	zinc finger protein 765 	58	1	0	1	0	0	hsa-miR-451b				-0.19	-0.21	N/A
FOXO3	ENST00000343882.6	forkhead box O3 	32	3	0	2	1	2	hsa-miR-451b				-0.19	-0.21	N/A
ZFAND3	ENST00000287218.4	zinc finger, AN1-type domain 3 	86	3	0	2	1	0	hsa-miR-451b				-0.19	-0.32	N/A
ITGAM	ENST00000544665.3	integrin, alpha M (complement component 3 receptor 3 subunit) 	10	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
SAMD10	ENST00000369886.3	sterile alpha motif domain containing 10 	45	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
CLCA2	ENST00000370565.4	chloride channel accessory 2 	5	1	1	0	0	0	hsa-miR-451b				-0.19	-0.19	N/A
CERS3	ENST00000284382.4	ceramide synthase 3 	5	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
CLCN6	ENST00000312413.6	chloride channel, voltage-sensitive 6 	227	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
ASPRV1	ENST00000320256.4	aspartic peptidase, retroviral-like 1 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
TRIM50	ENST00000333149.2	tripartite motif containing 50 	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
IGSF11	ENST00000425327.2	immunoglobulin superfamily, member 11 	5	1	0	0	1	2	hsa-miR-451b				-0.19	-0.19	N/A
VSIG10	ENST00000359236.5	V-set and immunoglobulin domain containing 10 	355	1	0	1	0	1	hsa-miR-451b				-0.19	-0.21	N/A
NDFIP1	ENST00000253814.4	Nedd4 family interacting protein 1 	2478	1	0	1	0	1	hsa-miR-451b				-0.19	-0.20	N/A
ITGAV	ENST00000261023.3	integrin, alpha V 	2407	1	0	1	0	0	hsa-miR-451b				-0.19	-0.20	N/A
TC2N	ENST00000435962.2	tandem C2 domains, nuclear 	604	2	1	0	1	1	hsa-miR-451b				-0.19	-0.31	N/A
ZFP91	ENST00000316059.6	ZFP91 zinc finger protein 	688	1	0	1	0	4	hsa-miR-451b				-0.19	-0.22	N/A
AHI1	ENST00000417892.2	Abelson helper integration site 1 	72	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
KRT40	ENST00000377755.4	keratin 40 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
HHIPL2	ENST00000343410.6	HHIP-like 2 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
DPAGT1	ENST00000409993.2	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) 	936	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
MAP6	ENST00000304771.3	microtubule-associated protein 6 	42	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
GABRG1	ENST00000295452.4	gamma-aminobutyric acid (GABA) A receptor, gamma 1 	5	1	0	1	0	2	hsa-miR-451b				-0.19	-0.19	N/A
MGEA5	ENST00000439817.1	meningioma expressed antigen 5 (hyaluronidase) 	1253	2	0	2	0	0	hsa-miR-451b				-0.19	-0.22	N/A
FEM1C	ENST00000274457.3	fem-1 homolog c (C. elegans) 	222	1	0	1	0	0	hsa-miR-451b				-0.19	-0.20	N/A
UBE2E3	ENST00000410062.4	ubiquitin-conjugating enzyme E2E 3 	15	1	0	1	0	1	hsa-miR-451b				-0.19	-0.21	N/A
ZBTB43	ENST00000449886.1	zinc finger and BTB domain containing 43 	396	2	1	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
WISP3	ENST00000361714.1	WNT1 inducible signaling pathway protein 3 	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
AC107021.1	ENST00000422482.1	HCG1786590; PRO2533; Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
FBXL14	ENST00000339235.3	F-box and leucine-rich repeat protein 14 	76	1	0	0	1	1	hsa-miR-451b				-0.19	-0.19	N/A
AMBN	ENST00000322937.6	ameloblastin (enamel matrix protein) 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
SPACA1	ENST00000237201.1	sperm acrosome associated 1 	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
PPIAL4C	ENST00000369222.3	peptidylprolyl isomerase A (cyclophilin A)-like 4C 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
PATE4	ENST00000457514.2	prostate and testis expressed 4 	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
KCNJ10	ENST00000368089.3	potassium inwardly-rectifying channel, subfamily J, member 10 	5	2	1	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
PCSK5	ENST00000376752.4	proprotein convertase subtilisin/kexin type 5 	68	1	0	1	0	2	hsa-miR-451b				-0.19	-0.19	N/A
TYR	ENST00000263321.5	tyrosinase 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
RAD52	ENST00000358495.3	RAD52 homolog (S. cerevisiae) 	86	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
CDC27	ENST00000066544.3	cell division cycle 27 	438	1	0	1	0	1	hsa-miR-451b				-0.19	-0.24	N/A
GRWD1	ENST00000253237.5	glutamate-rich WD repeat containing 1 	2673	3	0	3	0	0	hsa-miR-451b				-0.19	-0.30	N/A
PPP1R16B	ENST00000299824.1	protein phosphatase 1, regulatory subunit 16B 	16	2	1	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
NOL11	ENST00000253247.4	nucleolar protein 11 	271	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	3	0	1	2	2	hsa-miR-451b				-0.19	-0.28	N/A
RELA	ENST00000525693.1	v-rel avian reticuloendotheliosis viral oncogene homolog A 	1707	1	0	1	0	3	hsa-miR-451b				-0.19	-0.20	N/A
CLIC4	ENST00000374379.4	chloride intracellular channel 4 	226	1	0	0	1	1	hsa-miR-451b				-0.19	-0.22	N/A
TBL1XR1	ENST00000430069.1	transducin (beta)-like 1 X-linked receptor 1 	334	2	0	2	0	2	hsa-miR-451b				-0.19	-0.29	N/A
ONECUT1	ENST00000560699.2	one cut homeobox 1 	10	2	1	1	0	2	hsa-miR-451b				-0.19	-0.43	N/A
GNA13	ENST00000439174.2	guanine nucleotide binding protein (G protein), alpha 13 	190	2	1	1	0	0	hsa-miR-451b				-0.19	-0.26	N/A
DCUN1D1	ENST00000292782.4	DCN1, defective in cullin neddylation 1, domain containing 1 	267	4	1	3	0	0	hsa-miR-451b				-0.19	-0.26	N/A
GRM7	ENST00000486284.1	glutamate receptor, metabotropic 7 	5	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
ZIK1	ENST00000307468.4	zinc finger protein interacting with K protein 1 	64	1	0	1	0	1	hsa-miR-451b				-0.19	-0.26	N/A
VAMP3	ENST00000054666.6	vesicle-associated membrane protein 3 	515	1	0	0	1	0	hsa-miR-451b				-0.19	-0.27	N/A
ZDHHC21	ENST00000380916.4	zinc finger, DHHC-type containing 21 	196	2	0	1	1	2	hsa-miR-451b				-0.19	-0.39	N/A
TMOD2	ENST00000249700.4	tropomodulin 2 (neuronal) 	117	2	0	2	0	0	hsa-miR-451b				-0.19	-0.22	N/A
ILDR1	ENST00000273691.3	immunoglobulin-like domain containing receptor 1 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
CTNNA2	ENST00000496558.1	catenin (cadherin-associated protein), alpha 2 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
ASNA1	ENST00000591090.1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
NR5A2	ENST00000367362.3	nuclear receptor subfamily 5, group A, member 2 	121	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
TIRAP	ENST00000392679.1	toll-interleukin 1 receptor (TIR) domain containing adaptor protein 	82	3	1	2	0	1	hsa-miR-451b				-0.19	-0.42	N/A
RLN2	ENST00000308420.3	relaxin 2 	20	1	1	0	0	0	hsa-miR-451b				-0.19	-0.43	N/A
EDEM1	ENST00000256497.4	ER degradation enhancer, mannosidase alpha-like 1 	948	2	0	2	0	0	hsa-miR-451b				-0.19	-0.20	N/A
GTF2E2	ENST00000355904.4	general transcription factor IIE, polypeptide 2, beta 34kDa 	674	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
TP53BP2	ENST00000391878.2	tumor protein p53 binding protein, 2 	1531	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
ORC2	ENST00000234296.2	origin recognition complex, subunit 2 	381	1	0	1	0	2	hsa-miR-451b				-0.19	-0.21	N/A
CD300LF	ENST00000361254.4	CD300 molecule-like family member f 	5	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
MTMR2	ENST00000346299.5	myotubularin related protein 2 	625	1	0	1	0	0	hsa-miR-451b				-0.19	-0.23	N/A
USP14	ENST00000261601.7	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) 	561	1	0	1	0	0	hsa-miR-451b				-0.19	-0.19	N/A
TIMP3	ENST00000266085.6	TIMP metallopeptidase inhibitor 3 	7421	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
ANGPT1	ENST00000520734.1	angiopoietin 1 	21	1	1	0	0	1	hsa-miR-451b				-0.19	-0.27	N/A
RTP1	ENST00000312295.4	receptor (chemosensory) transporter protein 1 	5	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
DAZL	ENST00000250863.8	deleted in azoospermia-like 	5	1	0	0	1	0	hsa-miR-451b				-0.19	-0.19	N/A
ZNF324	ENST00000536459.2	zinc finger protein 324 	82	2	0	0	2	0	hsa-miR-451b				-0.19	-0.19	N/A
IQCG	ENST00000265239.6	IQ motif containing G 	22	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
DENND6A	ENST00000311128.5	DENN/MADD domain containing 6A 	139	1	1	0	0	0	hsa-miR-451b				-0.19	-0.19	N/A
GRAMD2	ENST00000309731.7	GRAM domain containing 2 	5	2	0	2	0	2	hsa-miR-451b				-0.19	-0.19	N/A
MPP1	ENST00000369534.3	membrane protein, palmitoylated 1, 55kDa 	2530	1	0	1	0	1	hsa-miR-451b				-0.19	-0.19	N/A
GABRQ	ENST00000370306.2	gamma-aminobutyric acid (GABA) A receptor, theta 	14	1	0	0	1	1	hsa-miR-451b				-0.19	-0.19	N/A
MYOM2	ENST00000262113.4	myomesin 2 	9	2	0	2	0	2	hsa-miR-451b				-0.19	-0.21	N/A
NAB1	ENST00000337386.5	NGFI-A binding protein 1 (EGR1 binding protein 1) 	279	1	0	0	1	1	hsa-miR-451b				-0.19	-0.26	N/A
CES3	ENST00000543856.1	carboxylesterase 3 	10	1	1	0	0	1	hsa-miR-451b				-0.19	-0.41	N/A
CYP3A5	ENST00000339843.2	cytochrome P450, family 3, subfamily A, polypeptide 5 	5	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
C9orf47	ENST00000375851.2	chromosome 9 open reading frame 47 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
KANSL2	ENST00000550347.1	KAT8 regulatory NSL complex subunit 2 	68	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
PRR23A	ENST00000383163.2	proline rich 23A 	5	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
TRIM3	ENST00000525074.1	tripartite motif containing 3 	29	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
SNAPIN	ENST00000368685.5	SNAP-associated protein 	1843	1	0	1	0	0	hsa-miR-451b				-0.18	-0.21	N/A
ANKFY1	ENST00000341657.4	ankyrin repeat and FYVE domain containing 1 	969	3	0	3	0	4	hsa-miR-451b				-0.18	-0.21	N/A
DPY19L1	ENST00000310974.4	dpy-19-like 1 (C. elegans) 	80	2	0	2	0	3	hsa-miR-451b				-0.18	-0.24	N/A
FEM1B	ENST00000306917.4	fem-1 homolog b (C. elegans) 	656	3	0	3	0	2	hsa-miR-451b				-0.18	-0.34	N/A
HECTD2	ENST00000371667.1	HECT domain containing E3 ubiquitin protein ligase 2 	1514	1	1	0	0	0	hsa-miR-451b				-0.18	-0.19	N/A
SH3BGRL2	ENST00000369838.4	SH3 domain binding glutamic acid-rich protein like 2 	32	3	1	0	2	2	hsa-miR-451b				-0.18	-0.53	N/A
CCDC152	ENST00000361970.5	coiled-coil domain containing 152 	5	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
CYP4F31P	ENST00000416266.1	cytochrome P450, family 4, subfamily F, polypeptide 31, pseudogene 	5	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
PAXIP1	ENST00000404141.1	PAX interacting (with transcription-activation domain) protein 1 	19	1	0	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
PHYHIPL	ENST00000373880.4	phytanoyl-CoA 2-hydroxylase interacting protein-like 	26	3	1	1	1	0	hsa-miR-451b				-0.18	-0.52	N/A
BNIP3	ENST00000368636.4	BCL2/adenovirus E1B 19kDa interacting protein 3 	203	1	0	1	0	0	hsa-miR-451b				-0.18	-0.21	N/A
ZBTB2	ENST00000325144.4	zinc finger and BTB domain containing 2 	832	1	0	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
CENPBD1	ENST00000314994.3	CENPB DNA-binding domains containing 1 	212	1	0	0	1	1	hsa-miR-451b				-0.18	-0.26	N/A
KIAA0232	ENST00000425103.1	KIAA0232 	119	2	1	1	0	0	hsa-miR-451b				-0.18	-0.19	N/A
SAE1	ENST00000392776.3	SUMO1 activating enzyme subunit 1 	87	1	0	1	0	1	hsa-miR-451b				-0.18	-0.20	N/A
IGFBP2	ENST00000233809.4	insulin-like growth factor binding protein 2, 36kDa 	566	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
TMX1	ENST00000457354.2	thioredoxin-related transmembrane protein 1 	3176	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
INTS6	ENST00000311234.4	integrator complex subunit 6 	433	1	0	1	0	1	hsa-miR-451b				-0.18	-0.20	N/A
PGRMC1	ENST00000217971.7	progesterone receptor membrane component 1 	762	1	0	0	1	0	hsa-miR-451b				-0.18	-0.19	N/A
AL117190.3	ENST00000599197.1	Esophagus cancer-related gene-2 interaction susceptibility protein; Uncharacterized protein  	30	1	0	0	1	3	hsa-miR-451b				-0.18	-0.19	N/A
NT5C3A	ENST00000610140.1	5'-nucleotidase, cytosolic IIIA 	165	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
WRN	ENST00000298139.5	Werner syndrome, RecQ helicase-like 	560	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
GALNT15	ENST00000339732.5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15 	114	3	0	2	1	1	hsa-miR-451b				-0.18	-0.28	N/A
COPG1	ENST00000314797.6	coatomer protein complex, subunit gamma 1 	2072	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
RAD51L3-RFFL	ENST00000593039.1	Uncharacterized protein  	670	1	1	0	0	1	hsa-miR-451b				-0.18	-0.25	N/A
TSEN15	ENST00000533373.1	TSEN15 tRNA splicing endonuclease subunit 	30	1	0	1	0	0	hsa-miR-451b				-0.18	-0.22	N/A
DCTN5	ENST00000300087.2	dynactin 5 (p25) 	764	2	0	2	0	4	hsa-miR-451b				-0.18	-0.21	N/A
MAPK14	ENST00000229795.3	mitogen-activated protein kinase 14 	1191	3	1	2	0	4	hsa-miR-451b				-0.18	-0.29	N/A
KIF18A	ENST00000263181.6	kinesin family member 18A 	152	1	0	0	1	0	hsa-miR-451b				-0.18	-0.19	N/A
ORAI3	ENST00000318663.4	ORAI calcium release-activated calcium modulator 3 	565	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
CTB-186H2.3	ENST00000591669.1	Uncharacterized protein  	5	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
CHD1L	ENST00000369258.4	chromodomain helicase DNA binding protein 1-like 	713	1	0	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
FAM220A	ENST00000313324.4	family with sequence similarity 220, member A 	15	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
FAM133B	ENST00000438306.1	family with sequence similarity 133, member B 	32	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
MEGF9	ENST00000373930.3	multiple EGF-like-domains 9 	689	3	0	2	1	0	hsa-miR-451b				-0.18	-0.18	N/A
MDM2	ENST00000462284.1	MDM2 oncogene, E3 ubiquitin protein ligase 	455	4	1	3	0	0	hsa-miR-451b				-0.18	-0.21	N/A
UPRT	ENST00000373379.1	uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) 	943	2	0	1	1	0	hsa-miR-451b				-0.18	-0.18	N/A
SRSF10	ENST00000343255.5	serine/arginine-rich splicing factor 10 	1920	2	0	1	1	2	hsa-miR-451b				-0.18	-0.24	N/A
PDPR	ENST00000568530.1	pyruvate dehydrogenase phosphatase regulatory subunit 	69	2	2	0	0	2	hsa-miR-451b				-0.18	-0.22	N/A
EXD1	ENST00000314992.5	exonuclease 3'-5' domain containing 1 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
ADH1B	ENST00000305046.8	alcohol dehydrogenase 1B (class I), beta polypeptide 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
IQCJ	ENST00000482126.1	IQ motif containing J 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
CECR6	ENST00000399875.1	cat eye syndrome chromosome region, candidate 6 	5	1	0	1	0	2	hsa-miR-451b				-0.18	-0.18	N/A
AP005482.1	ENST00000400514.2	Uncharacterized protein  	44	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
RBM23	ENST00000555209.1	RNA binding motif protein 23 	1540	5	3	2	0	2	hsa-miR-451b				-0.18	-0.37	N/A
CBX5	ENST00000209875.4	chromobox homolog 5 	360	4*	0	3	0	2	hsa-miR-451b				-0.18	-0.41	N/A
SS18L2	ENST00000447630.1	synovial sarcoma translocation gene on chromosome 18-like 2 	137	1	0	0	1	0	hsa-miR-451b				-0.18	-0.21	N/A
ELMSAN1	ENST00000394071.2	ELM2 and Myb/SANT-like domain containing 1 	15	4	0	3	1	1	hsa-miR-451b				-0.18	-0.18	N/A
RP11-433C9.2	ENST00000419960.1	Protein LOC100508383  	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
SLC30A9	ENST00000264451.7	solute carrier family 30 (zinc transporter), member 9 	396	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
FAM212B	ENST00000357260.5	family with sequence similarity 212, member B 	211	1	1	0	0	2	hsa-miR-451b				-0.18	-0.23	N/A
PRELID2	ENST00000334744.4	PRELI domain containing 2 	63	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
CDV3	ENST00000420115.2	CDV3 homolog (mouse) 	523	2	0	0	2	1	hsa-miR-451b				-0.18	-0.23	N/A
LHFPL4	ENST00000287585.6	lipoma HMGIC fusion partner-like 4 	6	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
TLCD2	ENST00000330676.6	TLC domain containing 2 	107	4	0	2	2	1	hsa-miR-451b				-0.18	-0.18	N/A
ALPPL2	ENST00000295453.3	alkaline phosphatase, placental-like 2 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
ZCCHC8	ENST00000536306.1	zinc finger, CCHC domain containing 8 	297	1	0	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
ARHGAP24	ENST00000395184.1	Rho GTPase activating protein 24 	9	2	0	1	1	1	hsa-miR-451b				-0.18	-0.28	N/A
COLGALT1	ENST00000252599.4	collagen beta(1-O)galactosyltransferase 1 	427	1	1	0	0	1	hsa-miR-451b				-0.18	-0.19	N/A
PCBD1	ENST00000299299.3	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha 	286	1	0	1	0	1	hsa-miR-451b				-0.18	-0.23	N/A
RPL27A	ENST00000314138.6	ribosomal protein L27a 	2641	1	1	0	0	0	hsa-miR-451b				-0.18	-0.37	N/A
C5orf28	ENST00000500337.2	chromosome 5 open reading frame 28 	1711	1	0	1	0	1	hsa-miR-451b				-0.18	-0.21	N/A
CD96	ENST00000352690.4	CD96 molecule 	5	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
VSX2	ENST00000261980.2	visual system homeobox 2 	5	2	0	2	0	1	hsa-miR-451b				-0.18	-0.18	N/A
RGS18	ENST00000367460.3	regulator of G-protein signaling 18 	5	1	0	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
ADAMTS2	ENST00000251582.7	ADAM metallopeptidase with thrombospondin type 1 motif, 2 	2767	2	1	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
MACC1	ENST00000400331.5	metastasis associated in colon cancer 1 	5	2	1	0	1	0	hsa-miR-451b				-0.18	-0.18	N/A
YLPM1	ENST00000552421.1	YLP motif containing 1 	1542	1	0	1	0	1	hsa-miR-451b				-0.18	-0.18	N/A
PIP4K2C	ENST00000354947.5	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma 	457	1	1	0	0	0	hsa-miR-451b				-0.18	-0.18	N/A
SEC23A	ENST00000537403.1	Sec23 homolog A (S. cerevisiae) 	413	1	0	1	0	0	hsa-miR-451b				-0.18	-0.18	N/A
PEX26	ENST00000329627.7	peroxisomal biogenesis factor 26 	157	5	0	4	1	1	hsa-miR-451b				-0.18	-0.35	N/A
H3F3B	ENST00000591890.1	H3 histone, family 3B (H3.3B) 	336	1	0	1	0	0	hsa-miR-451b				-0.18	-0.21	N/A
AL162407.1	ENST00000451472.1	CDNA FLJ20147 fis, clone COL07954; HCG1781466; Uncharacterized protein  	253	2	0	1	1	0	hsa-miR-451b				-0.17	-0.17	N/A
